IFlow Name,Source ID,Source_Flavor,Source_Type,Source_ParentFlavor,SourceParent_Flavor,TargetFlavor
Replicate_B2B_Customer_from_Commerce_to_CRM,CallActivity_772,Enricher,Activity,,Process,intermediatethrow
Replicate_B2B_Customer_from_Commerce_to_CRM,CallActivity_786,Enricher,Activity,,Process,intermediatethrow
Replicate_B2B_Customer_from_Commerce_to_CRM,ServiceTask_764,ExternalCall,Activity,,Process,XSLTMapping
Replicate_B2B_Customer_from_Commerce_to_CRM,CallActivity_752,MessageMapping,Activity,,Process,ExternalCall
Replicate_B2B_Customer_from_Commerce_to_CRM,CallActivity_6,Enricher,Activity,,Process,Variables
Replicate_B2B_Customer_from_Commerce_to_CRM,ExclusiveGateway_809,ExclusiveGateway,Gateway,,Process,intermediatethrow
Replicate_B2B_Customer_from_Commerce_to_CRM,ExclusiveGateway_809,ExclusiveGateway,Gateway,,Process,MessageMapping
Replicate_B2B_Customer_from_Commerce_to_CRM,ExclusiveGateway_809,ExclusiveGateway,Gateway,,Process,MessageMapping
Replicate_B2B_Customer_from_Commerce_to_CRM,CallActivity_770,XSLTMapping,Activity,,Process,Enricher
Replicate_B2B_Customer_from_Commerce_to_CRM,ServiceTask_780,ExternalCall,Activity,,Process,XSLTMapping
Replicate_B2B_Customer_from_Commerce_to_CRM,StartEvent_2,intermediatecatch,Event,,Process,Enricher
Replicate_IBase_from_CRM_to_Commerce,CallActivity_18,Enricher,Activity,,Process,intermediatethrow
Replicate_IBase_from_CRM_to_Commerce,StartEvent_2,intermediatecatch,Event,,Process,Enricher
Replicate_IBase_from_CRM_to_Commerce,CallActivity_23,MessageMapping,Activity,,Process,intermediatethrow
Replicate_IBase_from_CRM_to_Commerce,CallActivity_43,XSLTMapping,Activity,,Process,MessageMapping
Replicate_IBase_from_CRM_to_Commerce,CallActivity_16,Enricher,Activity,,Process,parallel
Replicate_IBase_from_CRM_to_Commerce,CallActivity_8,Enricher,Activity,,Process,Enricher
Replicate_IBase_from_CRM_to_Commerce,CallActivity_6,MessageMapping,Activity,,Process,Enricher
Replicate_IBase_from_CRM_to_Commerce,ParallelGateway_20,parallel,Gateway,SequentialMulticast,Process,MessageMapping
Replicate_IBase_from_CRM_to_Commerce,ParallelGateway_20,parallel,Gateway,SequentialMulticast,Process,XSLTMapping
com.sap.scenarios.sfec2c4c.employeemaster.replicate,ExclusiveGateway_1,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
com.sap.scenarios.sfec2c4c.employeemaster.replicate,ExclusiveGateway_1,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_5,LoopingProcess,Activity,,Process,NonLoopingProcess
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_4,GroovyScript,Activity,,Process,LoopingProcess
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_2,MessageMapping,Activity,,LocalIntegrationProcess,GroovyScript
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_9,GroovyScript,Activity,,LocalIntegrationProcess,ExternalCall
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_8,GroovyScript,Activity,,LocalIntegrationProcess,MessageMapping
com.sap.scenarios.sfec2c4c.employeemaster.replicate,ServiceTask_1,ExternalCall,Activity,,LocalIntegrationProcess,ExclusiveGateway
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_7,Enricher,Activity,,LocalIntegrationProcess,end
com.sap.scenarios.sfec2c4c.employeemaster.replicate,ServiceTask_2,ExternalCall,Activity,,LocalIntegrationProcess,end
com.sap.scenarios.sfec2c4c.employeemaster.replicate,StartEvent_3,none,Event,,LocalIntegrationProcess,Enricher
com.sap.scenarios.sfec2c4c.employeemaster.replicate,StartEvent_4,none,Event,,LocalIntegrationProcess,Enricher
com.sap.scenarios.sfec2c4c.employeemaster.replicate,StartEvent_5,none,Event,,LocalIntegrationProcess,Variables
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_1,Enricher,Activity,,LocalIntegrationProcess,end
com.sap.scenarios.sfec2c4c.employeemaster.replicate,StartEvent_1,none,Event,,LocalIntegrationProcess,Enricher
com.sap.scenarios.sfec2c4c.employeemaster.replicate,StartEvent_2,intermediatetimer,Event,,Process,NonLoopingProcess
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_11,NonLoopingProcess,Activity,,Process,NonLoopingProcess
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_33,GroovyScript,Activity,,LocalIntegrationProcess,ExternalCall
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_10,Enricher,Activity,,LocalIntegrationProcess,GroovyScript
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_16,NonLoopingProcess,Activity,,Process,intermediatethrow
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_15,Variables,Activity,,LocalIntegrationProcess,end
com.sap.scenarios.sfec2c4c.employeemaster.replicate,CallActivity_13,NonLoopingProcess,Activity,,Process,GroovyScript
Ariba_cXMLSynchronousOutboundAdapterMessage_Out,StartEvent_1,intermediatecatch,Event,,Process,intermediatethrow
Hybris_outbound_customer_to_crm,CallActivity_81,NonLoopingProcess,Activity,,Process,GroovyScript
Hybris_outbound_customer_to_crm,StartEvent_42,none,Event,,LocalIntegrationProcess,MessageMapping
Hybris_outbound_customer_to_crm,ExclusiveGateway_92,ExclusiveGateway,Gateway,,Process,intermediatethrow
Hybris_outbound_customer_to_crm,ExclusiveGateway_92,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
Hybris_outbound_customer_to_crm,ServiceTask_30,ExternalCall,Activity,,Process,NonLoopingProcess
Hybris_outbound_customer_to_crm,StartEvent_67,none,Event,,LocalIntegrationProcess,XSLTMapping
Hybris_outbound_customer_to_crm,StartEvent_2,intermediatecatch,Event,,Process,Enricher
Hybris_outbound_customer_to_crm,CallActivity_45,MessageMapping,Activity,,LocalIntegrationProcess,end
Hybris_outbound_customer_to_crm,CallActivity_56,XSLTMapping,Activity,,LocalIntegrationProcess,Enricher
Hybris_outbound_customer_to_crm,CallActivity_21,Enricher,Activity,,Process,ExclusiveGateway
Hybris_outbound_customer_to_crm,CallActivity_76,NonLoopingProcess,Activity,,Process,intermediatethrow
Hybris_outbound_customer_to_crm,CallActivity_26,GroovyScript,Activity,,Process,ExternalCall
Hybris_outbound_customer_to_crm,CallActivity_58,Enricher,Activity,,LocalIntegrationProcess,end
Replicate_ServiceOrder_from_CRM_to_Commerce,CallActivity_130,Enricher,Activity,,Process,parallel
Replicate_ServiceOrder_from_CRM_to_Commerce,ParallelGateway_140,parallel,Gateway,SequentialMulticast,Process,MessageMapping
Replicate_ServiceOrder_from_CRM_to_Commerce,ParallelGateway_140,parallel,Gateway,SequentialMulticast,Process,MessageMapping
Replicate_ServiceOrder_from_CRM_to_Commerce,StartEvent_2,intermediatecatch,Event,,Process,Enricher
Replicate_ServiceOrder_from_CRM_to_Commerce,CallActivity_6,MessageMapping,Activity,,Process,intermediatethrow
Replicate_ServiceOrder_from_CRM_to_Commerce,CallActivity_125,MessageMapping,Activity,,Process,intermediatethrow
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,CallActivity_1788,MessageMapping,Activity,,Process,ExclusiveGateway
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,CallActivity_34503291,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,CallActivity_34503260,GroovyScript,Activity,,Process,GroovyScript
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,ServiceTask_34503281,ExternalCall,Activity,,LocalIntegrationProcess,end
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,ServiceTask_34503270,ExternalCall,Activity,,LocalIntegrationProcess,end
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,CallActivity_1792,GroovyScript,Activity,,Process,Enricher
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,CallActivity_1794,Enricher,Activity,,Process,ExternalCall
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,CallActivity_34503274,NonLoopingProcess,Activity,,Process,MessageMapping
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,ServiceTask_7,ExternalCall,Activity,,Process,intermediatethrow
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,StartEvent_34503278,none,Event,,LocalIntegrationProcess,Enricher
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,StartEvent_34503266,none,Event,,LocalIntegrationProcess,ExternalCall
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,CallActivity_1790,Enricher,Activity,,Process,ExclusiveGateway
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,ExclusiveGateway_34503284,ExclusiveGateway,Gateway,,Process,GroovyScript
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,ExclusiveGateway_34503284,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,ExclusiveGateway_34503262,ExclusiveGateway,Gateway,,Process,MessageMapping
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,ExclusiveGateway_34503262,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
Replicate_B2B_Customer_From_SCP_Master_Data_For_Business_Partners_To_CPQ,StartEvent_2,intermediatecatch,Event,,Process,Enricher
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,ExclusiveGateway_1,ExclusiveGateway,Gateway,,Process,GroovyScript
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,ExclusiveGateway_1,ExclusiveGateway,Gateway,,Process,intermediatethrow
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,CallActivity_1,GroovyScript,Activity,,Process,terminate
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,StartEvent_1,intermediatecatch,Event,,Process,MessageMapping
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,CallActivity_5,Enricher,Activity,,Process,ExclusiveGateway
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,CallActivity_4,Enricher,Activity,,Process,GroovyScript
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,CallActivity_22,GroovyScript,Activity,,Process,ExternalCall
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,CallActivity_3,GroovyScript,Activity,,Process,Enricher
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,CallActivity_2,MessageMapping,Activity,,Process,Enricher
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,ServiceTask_1,ExternalCall,Activity,,Process,GroovyScript
com.sap.erp2ec.ERPToECEmployeeReplicationConfirmation.v1,CallActivity_6,GroovyScript,Activity,,Process,GroovyScript
Supplier_Excel_Upload_Ariba_v1.0.0,StartEvent_51,none,Event,,LocalIntegrationProcess,Enricher
Supplier_Excel_Upload_Ariba_v1.0.0,ServiceTask_86,ExternalCall,Activity,,Process,GroovyScript
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_116,GroovyScript,Activity,,Process,JsonToXmlConverter
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_159,GroovyScript,Activity,,Process,ExclusiveGateway
Supplier_Excel_Upload_Ariba_v1.0.0,CallGateway_178,ExclusiveGateway,Gateway,,Process,XmlToCsvConverter
Supplier_Excel_Upload_Ariba_v1.0.0,CallGateway_178,ExclusiveGateway,Gateway,,Process,intermediatethrow
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_11,GroovyScript,Activity,,Process,ExternalCall
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_54,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_10,XmlToJsonConverter,Activity,,Process,GroovyScript
Supplier_Excel_Upload_Ariba_v1.0.0,ServiceTask_57,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Supplier_Excel_Upload_Ariba_v1.0.0,ParallelGateway_186,parallel,Gateway,Multicast,Process,intermediatethrow
Supplier_Excel_Upload_Ariba_v1.0.0,ParallelGateway_186,parallel,Gateway,Multicast,Process,intermediatethrow
Supplier_Excel_Upload_Ariba_v1.0.0,StartEvent_20,errorStart,Event,,exceptionSubProcess,intermediatethrow
Supplier_Excel_Upload_Ariba_v1.0.0,StartEvent_28,intermediatecatch,Event,,Process,CsvToXmlConverter
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_9,Splitter_GeneralSplitter,Activity,,Process,NonLoopingProcess
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_124,Gather,Activity,,Process,MessageMapping
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_8,MessageMapping,Activity,,Process,Splitter_GeneralSplitter
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_7,CsvToXmlConverter,Activity,,Process,MessageMapping
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_147,MessageMapping,Activity,,Process,GroovyScript
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_199,Enricher,Activity,,LocalIntegrationProcess,end
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_110,JsonToXmlConverter,Activity,,Process,Gather
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_150,XmlToCsvConverter,Activity,,Process,parallel
Supplier_Excel_Upload_Ariba_v1.0.0,CallActivity_66,NonLoopingProcess,Activity,,Process,XmlToJsonConverter
Baiwang_Send_Tax_Invoice,StartEvent_10,none,Event,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213494,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213494,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,StartEvent_7213870,none,Event,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,StartEvent_7213596,none,Event,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213852,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213852,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,StartEvent_7213673,none,Event,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213794,Enricher,Activity,,LocalIntegrationProcess,MessageMapping
Baiwang_Send_Tax_Invoice,CallActivity_7213552,Enricher,Activity,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213791,GroovyScript,Activity,,LocalIntegrationProcess,JsonToXmlConverter
Baiwang_Send_Tax_Invoice,CallActivity_7213593,GroovyScript,Activity,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_7213753,delete,Activity,,Process,delete
Baiwang_Send_Tax_Invoice,CallActivity_7213511,JsonToXmlConverter,Activity,,LocalIntegrationProcess,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213512,Enricher,Activity,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_0,GroovyScript,Activity,,LocalIntegrationProcess,ExclusiveGateway
Baiwang_Send_Tax_Invoice,CallActivity_7213751,GroovyScript,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213630,Enricher,Activity,,LocalIntegrationProcess,ExclusiveGateway
Baiwang_Send_Tax_Invoice,CallActivity_7213873,Enricher,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213796,GroovyScript,Activity,,Process,NonLoopingProcess
Baiwang_Send_Tax_Invoice,StartEvent_7213517,none,Event,,LocalIntegrationProcess,XmlToJsonConverter
Baiwang_Send_Tax_Invoice,CallActivity_7213879,Enricher,Activity,,LocalIntegrationProcess,put
Baiwang_Send_Tax_Invoice,CallActivity_7213835,Enricher,Activity,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_7213876,GroovyScript,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_15,Enricher,Activity,,LocalIntegrationProcess,ExclusiveGateway
Baiwang_Send_Tax_Invoice,CallActivity_7213638,GroovyScript,Activity,,Process,delete
Baiwang_Send_Tax_Invoice,CallActivity_7213829,Enricher,Activity,,Process,NonLoopingProcess
Baiwang_Send_Tax_Invoice,StartEvent_7213583,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_8,NonLoopingProcess,Activity,,Process,GroovyScript
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213467,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213467,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213540,Enricher,Activity,,LocalIntegrationProcess,ExclusiveGateway
Baiwang_Send_Tax_Invoice,CallActivity_7213780,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Baiwang_Send_Tax_Invoice,CallActivity_7213786,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Baiwang_Send_Tax_Invoice,CallActivity_7213501,Enricher,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213740,NonLoopingProcess,Activity,,Process,GroovyScript
Baiwang_Send_Tax_Invoice,StartEvent_7213747,intermediatetimer,Event,,Process,select
Baiwang_Send_Tax_Invoice,CallActivity_7213784,put,Activity,,LocalIntegrationProcess,delete
Baiwang_Send_Tax_Invoice,CallActivity_7213543,JsonToXmlConverter,Activity,,LocalIntegrationProcess,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213823,GroovyScript,Activity,,Process,intermediatethrow
Baiwang_Send_Tax_Invoice,CallActivity_7213505,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Baiwang_Send_Tax_Invoice,ServiceTask_7213535,ExternalCall,Activity,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213821,NonLoopingProcess,Activity,,Process,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213623,Enricher,Activity,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213788,GroovyScript,Activity,,LocalIntegrationProcess,JsonToXmlConverter
Baiwang_Send_Tax_Invoice,CallActivity_7213668,Enricher,Activity,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213827,Enricher,Activity,,Process,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213707,MessageMapping,Activity,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_7213704,MessageMapping,Activity,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_7213749,select,Activity,,Process,Splitter_IteratingSplitter
Baiwang_Send_Tax_Invoice,CallActivity_7213818,GroovyScript,Activity,,Process,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213580,Enricher,Activity,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,StartEvent_7213653,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213546,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213546,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_7213695,GroovyScript,Activity,,LocalIntegrationProcess,MessageMapping
Baiwang_Send_Tax_Invoice,StartEvent_7213777,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213770,GroovyScript,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213627,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213627,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ServiceTask_7213507,ExternalCall,Activity,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213578,XmlToJsonConverter,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213773,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Baiwang_Send_Tax_Invoice,StartEvent_7213813,intermediatecatch,Event,,Process,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213532,Enricher,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213499,Enricher,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213855,GroovyScript,Activity,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_7213817,NonLoopingProcess,Activity,,Process,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213737,NonLoopingProcess,Activity,,Process,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213617,Enricher,Activity,,LocalIntegrationProcess,ExclusiveGateway
Baiwang_Send_Tax_Invoice,CallActivity_7213815,NonLoopingProcess,Activity,,Process,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213609,NonLoopingProcess,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,StartEvent_7213484,none,Event,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213492,GroovyScript,Activity,,LocalIntegrationProcess,ExclusiveGateway
Baiwang_Send_Tax_Invoice,StartEvent_7213641,errorStart,Event,,exceptionSubProcess,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213760,Enricher,Activity,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213882,put,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213831,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213831,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_7213682,GroovyScript,Activity,,LocalIntegrationProcess,ExclusiveGateway
Baiwang_Send_Tax_Invoice,CallActivity_7213885,Enricher,Activity,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,CallActivity_7213764,Splitter_IteratingSplitter,Activity,,Process,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213600,NonLoopingProcess,Activity,,LocalIntegrationProcess,NonLoopingProcess
Baiwang_Send_Tax_Invoice,CallActivity_7213523,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Baiwang_Send_Tax_Invoice,CallActivity_7213842,Enricher,Activity,,LocalIntegrationProcess,put
Baiwang_Send_Tax_Invoice,CallActivity_7213762,delete,Activity,,Process,intermediatethrow
Baiwang_Send_Tax_Invoice,CallActivity_7213520,GroovyScript,Activity,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213685,NonLoopingProcess,Activity,,exceptionSubProcess,intermediatethrow
Baiwang_Send_Tax_Invoice,CallActivity_7213801,delete,Activity,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213839,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Baiwang_Send_Tax_Invoice,ExclusiveGateway_7213839,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Baiwang_Send_Tax_Invoice,CallActivity_7213887,NonLoopingProcess,Activity,,LocalIntegrationProcess,ExclusiveGateway
Baiwang_Send_Tax_Invoice,CallActivity_7213766,Enricher,Activity,,LocalIntegrationProcess,GroovyScript
Baiwang_Send_Tax_Invoice,CallActivity_7213529,Enricher,Activity,,LocalIntegrationProcess,Enricher
CommerceQuoteOutbound,ServiceTask_67,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
CommerceQuoteOutbound,ExclusiveGateway_62,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
CommerceQuoteOutbound,ExclusiveGateway_62,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
CommerceQuoteOutbound,CallActivity_83,GroovyScript,Activity,,Process,Enricher
CommerceQuoteOutbound,CallActivity_4,MessageMapping,Activity,,Process,GroovyScript
CommerceQuoteOutbound,ServiceTask_25,ExternalCall,Activity,,Process,GroovyScript
CommerceQuoteOutbound,StartEvent_59,none,Event,,LocalIntegrationProcess,ExclusiveGateway
CommerceQuoteOutbound,CallActivity_18,XSLTMapping,Activity,,Process,NonLoopingProcess
CommerceQuoteOutbound,StartEvent_2,intermediatecatch,Event,,Process,GroovyScript
CommerceQuoteOutbound,CallActivity_55,NonLoopingProcess,Activity,,Process,GroovyScript
CommerceQuoteOutbound,CallActivity_11,GroovyScript,Activity,,Process,XSLTMapping
CommerceQuoteOutbound,CallActivity_33,GroovyScript,Activity,,Process,Enricher
CommerceQuoteOutbound,CallActivity_44,Enricher,Activity,,Process,MessageMapping
CommerceQuoteOutbound,CallActivity_22,GroovyScript,Activity,,Process,ExternalCall
CommerceQuoteOutbound,CallActivity_65,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
CommerceQuoteOutbound,CallActivity_76,XSLTMapping,Activity,,Process,GroovyScript
CommerceQuoteOutbound,CallActivity_31,GroovyScript,Activity,,Process,Enricher
CommerceQuoteOutbound,CallActivity_49,GroovyScript,Activity,,Process,intermediatethrow
CommerceQuoteOutbound,CallActivity_69,Enricher,Activity,,LocalIntegrationProcess,end
CommerceQuoteOutbound,CallActivity_36,Enricher,Activity,,Process,GroovyScript
CommerceQuoteOutbound,CallActivity_14,GroovyScript,Activity,,Process,XSLTMapping
CommerceQuoteOutbound,CallActivity_47,Enricher,Activity,,Process,GroovyScript
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_5172113,ExclusiveGateway,Gateway,,Process,ExclusiveGateway
Create_Survey_in_SAP_Marketing_Cloud,ExclusiveGateway_5172113,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461617,Enricher,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462227,NonLoopingProcess,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461776,Enricher,Activity,,LocalIntegrationProcess,end
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461774,NonLoopingProcess,Activity,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462345,GroovyScript,Activity,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4462388,Enricher,Activity,,LocalIntegrationProcess,NonLoopingProcess
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461771,NonLoopingProcess,Activity,,LocalIntegrationProcess,Enricher
Create_Survey_in_SAP_Marketing_Cloud,CallActivity_4461893,Enricher,Activity,,LocalIntegrationProcess,Splitter_IteratingSplitter
